(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,food1,housing1,health1,security_obj1,social_support1,education1,occupation1,personal_income,relative_income,satisfaction_standard_living,country_average_food,country_average_housing,country_average_health,country_average_security_obj,country_average_social_support,country_average_education,country_average_occupation,gdp,growth,government_effectiveness,democracy,social_protection
1.2452694911659404e-4,-4.1305069756298995e-5,-5.3156221717959744e-5,-2.255178821304967e-5,1.2902202210442597e-5,8.480090618212115e-5,-3.154507534946865e-5,-2.0241018197923692e-5,-4.3235349575213024e-5,-1.1735213962847238e-5,-1.0094903633239945e-5,-1.0026659926984516e-4,-5.9635975007394436e-5,-1.0016315855019871e-4,-5.347877774945758e-5,-8.430178921196248e-6,7.640961198212103e-8,5.7146567929772775e-6,6.487356904019201e-6,-2.3024170733902936e-5,1.4243619994904562e-4,-1.1634368064323595e-5,2.899759762291232e-5,6.887679916257804e-6,6.248360240324108e-5,2.3165342290757894e-5,4.329577410789397e-5,-2.3410490831116343e-6,7.501951280531045e-7,9.142731487733305e-5,3.0619774032507225e-6,-2.9166029661961907e-6,2.0099536939378174e-6,-6.081330220632252e-6,2.7457617542435724e-6,-1.0336910236261154e-6,5.830614824740687e-6,-5.284151699229678e-5,-1.47237352232886e-5,-3.0454722665302555e-5,3.519231917431315e-5,6.530520097728758e-7
-0.002209529858414018,7.245628743271569e-6,5.099647872029067e-5,8.795958750245457e-5,7.066493191697698e-5,2.6599306335697342e-5,5.067316283842149e-5,6.70375758693731e-5,3.6922296505195312e-6,6.919189648638135e-5,6.088180881735045e-6,-4.024215979738711e-5,-8.737461927143001e-6,-3.335382582088781e-5,-1.4946761801577059e-5,-1.2536946816289356e-6,9.092479070052368e-9,3.657583146882647e-5,1.999643237659797e-5,-3.920102433312105e-6,-1.1634368064323578e-5,1.7263972920136098e-4,6.058410419188561e-5,3.1252450041330345e-5,5.737178803725573e-7,-4.8723936025512986e-5,1.3183849051106117e-5,1.7959979405058853e-5,-1.0565199713682595e-6,5.9534278564210615e-5,-8.193315598406264e-6,9.093458615370544e-6,-3.861638240718123e-6,9.861924263037556e-6,-3.5183675639968106e-6,4.285879871409427e-6,3.5075730785438685e-6,1.1085995929005163e-4,-1.0155105631858326e-5,-3.370735027075181e-5,5.531504547743572e-5,-4.575456882532418e-6
1.0527034571563002e-4,-1.0479440509039653e-4,-4.1298956620659847e-5,-3.52487102198543e-5,6.998391879988741e-5,1.2841442828448111e-5,-4.111446023598718e-5,-3.300376069308778e-5,-6.349760374789913e-5,-2.7670825083948786e-5,-1.66115166753031e-4,-1.738282799171138e-4,-1.6417799035439116e-4,-1.0001030962747408e-4,3.397525236790502e-6,-2.2028803748943557e-5,1.847484640527173e-7,1.982319732853489e-4,2.1802434560231726e-4,7.649629574285006e-5,2.8997597622912332e-5,6.058410419188569e-5,3.962713450625935e-4,9.63721223347479e-5,7.996627846946239e-5,-8.845945821413702e-5,6.96109049885717e-5,5.9469223074262315e-6,-2.9089202428845524e-6,2.340315421689946e-4,-1.0306347692512039e-5,-3.7914345253591914e-7,5.3577352805554305e-6,1.0801965925014338e-5,6.669338082133363e-6,1.0297545066783736e-5,-6.9449546882370265e-6,-8.959731573842442e-5,-3.6715018049911655e-6,3.39736894225487e-4,-9.121529142232376e-5,-6.579596269704392e-6
7.434258261243913e-4,-2.2592547071226583e-5,2.2575747940795456e-5,4.2353824185585623e-5,1.0555434777261204e-4,7.152120996585131e-5,2.0033136956804773e-5,2.2543099752504628e-5,9.934464340723183e-6,1.548987203356469e-5,-5.671305226884759e-6,-9.109106824841385e-5,-3.290055533054303e-5,-5.359292151836188e-5,-1.984497821018397e-5,-8.520147916477447e-6,7.832501513561026e-8,5.7086278011216e-5,6.697978760741062e-5,3.952843961992445e-5,6.887679916257841e-6,3.12524500413303e-5,9.637212233474794e-5,1.0640652500974866e-4,1.60581634838112e-5,-2.5999829805615578e-5,4.4642496181972534e-5,8.532801966795186e-6,-1.2125892671740606e-6,1.0300729271147898e-4,-3.169666375569241e-6,-9.67801115013697e-7,-8.145647367852688e-6,4.523926433421962e-8,4.821167043263307e-6,3.624348634811826e-6,1.5540377083971634e-6,-5.731401099158493e-5,-1.1230534620094154e-5,1.5130748984264685e-4,-1.4225986893845354e-5,-2.4197090223615804e-6
-0.001889303601600583,-5.511811523849238e-5,-9.209128617225654e-5,3.088616964042966e-5,2.913410220876121e-5,2.9931550542985778e-5,-4.345628702360558e-6,-4.4724246238605095e-5,-6.398946528914318e-5,-5.647252035017774e-6,5.4404660200575344e-5,9.032835431180187e-6,5.8010705239693225e-5,9.993618369062657e-7,-4.4779215948985384e-5,-9.976271431998689e-6,8.690995588117398e-8,1.6558167863396567e-5,1.527380675237299e-5,-2.4052173823608057e-5,6.248360240324112e-5,5.737178803725558e-7,7.996627846946226e-5,1.605816348381122e-5,2.3569183391582935e-4,-1.0680389001147972e-6,6.755237092934175e-5,1.301644527632617e-5,5.992885531224485e-7,4.887016735175057e-5,-9.2685287764864e-7,5.48863093849228e-6,2.329743551712358e-5,4.875786817399196e-6,3.632766555353973e-6,-6.200237135361249e-6,1.0007563486375196e-5,-1.9275752453613853e-4,-1.5912436481273328e-5,-5.4158554032910424e-6,2.7332847980512077e-5,2.944463132944978e-6
0.0021706815407236987,-6.0645800451002836e-5,-4.677068336949923e-5,-5.124843482436873e-5,-8.682354495838325e-5,-1.3941487559234733e-4,-9.869818690680547e-5,-5.575900537031299e-5,-1.6815830742062063e-5,-5.121912915614337e-5,4.0795311063894256e-6,-1.3125677643789524e-4,-7.809418552729248e-5,-6.383115863417445e-5,1.7324497119077655e-5,6.911880986451671e-6,-3.5338166767362916e-8,-3.378048145281163e-5,-4.1062603782526825e-5,2.663436153100774e-6,2.31653422907579e-5,-4.872393602551298e-5,-8.845945821413702e-5,-2.5999829805615558e-5,-1.0680389001147525e-6,2.1505194312640777e-4,1.7899397415954023e-5,1.3180578963497015e-5,1.2777409567790128e-6,-8.943905248344356e-5,7.545404947923673e-6,-5.378419297314179e-7,8.372743697977997e-7,-5.619145901555571e-6,-1.9598654155137993e-6,-4.996789922951439e-6,-1.1249114587928347e-5,-1.4393877548090375e-4,-1.2474532677328988e-6,-1.220690830210061e-4,-1.9702562683892805e-5,7.635296079837624e-6
6.644885258718716e-4,-2.0859564784373977e-5,-5.2015586749087775e-5,6.233674938487144e-5,6.674571416534485e-5,1.1982375023255002e-4,4.401464781702617e-5,3.302261175729806e-5,4.7939693669316116e-5,6.33567806704233e-5,7.075710120306238e-5,-1.1523010601307363e-5,6.428546702345254e-5,6.482368894841465e-5,-2.4930814081116856e-5,-4.225794862735445e-6,1.787949358397548e-8,3.9161463374390595e-5,6.716265366037578e-5,2.096773831065094e-5,4.329577410789394e-5,1.3183849051106105e-5,6.96109049885718e-5,4.464249618197255e-5,6.755237092934172e-5,1.7899397415954033e-5,1.3957865260893755e-4,5.245993623444926e-6,1.8682860961224362e-7,8.738468587583988e-5,3.1742303167274225e-6,7.624283516822062e-7,4.6481598230124794e-7,-2.4577858270117145e-7,1.5843381190038304e-6,-1.6097272933545432e-6,9.137898301908784e-6,-2.594543399598756e-4,-1.0405933627097078e-5,1.1020214063408513e-4,-8.852365185382484e-5,5.319879916674545e-6
-0.0021133834514927862,-1.898032441293218e-6,-9.532817881135454e-5,-5.583686850720362e-5,2.611154547242467e-5,2.1102431983985247e-5,-6.957231030936223e-5,-1.4094563478754177e-4,-2.1589111464917436e-4,-2.712093695603706e-4,-1.7786175496948775e-4,-1.6609497575009814e-4,-1.50886726674458e-4,-9.53562265445369e-5,2.8807637901384943e-6,-5.307716862177639e-6,6.670447446831509e-8,2.2312368472001144e-6,-1.3024782193825625e-5,5.9330016985013865e-6,-2.3410490831115487e-6,1.7959979405058816e-5,5.946922307426399e-6,8.532801966795137e-6,1.3016445276326192e-5,1.3180578963496727e-5,5.245993623444907e-6,2.3677743981873184e-4,-5.602972599698218e-6,-6.110364371086225e-6,-6.704548479494814e-6,2.760932865308633e-6,1.3175417716934388e-5,1.0060828495183064e-5,-2.720640883802945e-6,-2.377340409493074e-6,2.7319878876099214e-6,-9.396432731539917e-5,2.5150665711565817e-5,-8.20456282978736e-5,6.783414261440588e-5,-4.6698684066202e-7
8.348651174291973e-6,1.5659480586889922e-6,2.189657633733175e-6,3.3255070572598335e-6,3.6973680722201516e-7,5.514546712854427e-7,1.618213027517463e-6,3.784951042976115e-6,5.789455138124796e-6,6.6302048827340525e-6,6.355716366119802e-6,5.802616984221407e-6,7.360011752692544e-6,4.098226254214968e-6,-2.847060192664923e-7,3.2454578633742224e-7,-3.527384058960215e-9,-1.7091606825943562e-6,-1.3347001501483845e-6,-1.4564270213698953e-6,7.50195128053101e-7,-1.056519971368259e-6,-2.9089202428845567e-6,-1.212589267174059e-6,5.992885531224479e-7,1.2777409567790215e-6,1.8682860961224454e-7,-5.602972599698217e-6,2.3616921572534924e-7,-1.0567182454162674e-7,3.0506573372583423e-7,8.89348389409874e-8,1.215605706719225e-7,-3.542462972262651e-7,-1.9150369311902725e-8,-2.3434276808267148e-7,2.0485056569433055e-9,2.0291245956799038e-6,-6.067301883255673e-7,-6.02183596893424e-6,2.592917806902361e-6,1.3458118647668126e-7
-0.00201809519465542,1.145195215242733e-4,1.106914303987105e-4,9.368029868522221e-5,2.4049350438733413e-4,2.3862223940306263e-4,8.431670530749253e-5,1.2370182565192274e-4,-8.135005499020827e-6,-4.702410418594843e-5,-1.807170591911579e-4,-8.868979963163646e-5,-3.879608466253922e-5,-7.937204644134225e-5,-7.44477368554397e-5,-2.3013168101464875e-5,1.663245570772716e-7,1.9118787424023524e-4,2.1788941247227725e-4,5.867808712165634e-5,9.142731487733305e-5,5.953427856421069e-5,2.3403154216899454e-4,1.0300729271147905e-4,4.8870167351750484e-5,-8.943905248344353e-5,8.738468587583986e-5,-6.1103643710861725e-6,-1.0567182454162892e-7,6.678905258548458e-4,2.6435691122413906e-6,-1.4470243568810942e-5,-3.713163168125673e-6,2.2942550781510022e-5,1.866311936607727e-5,4.804061391681081e-6,2.269612786533175e-5,-2.2840709441571897e-4,-9.614223197298937e-6,2.1819532443204015e-4,1.3978905428184803e-4,-1.6005825943251882e-5
7.145054572472527e-4,9.380398307828353e-7,-2.2472310869963836e-5,-2.6374545662840645e-5,-3.413820130731135e-5,-2.1957158005055474e-5,-1.978544372425378e-5,-9.540530020209056e-6,-1.3884272215222426e-5,-1.1374630359711474e-5,-5.985045674121355e-6,-1.6023402652751564e-5,3.526140127343447e-6,-8.849421864535532e-6,1.1260799133660923e-6,1.2765609494365255e-6,-1.2920620667930178e-8,-3.5211160406701104e-6,-4.503525807949226e-7,-4.066219013486794e-6,3.0619774032507234e-6,-8.193315598406273e-6,-1.0306347692512034e-5,-3.169666375569237e-6,-9.268528776486333e-7,7.54540494792367e-6,3.1742303167274115e-6,-6.704548479494939e-6,3.0506573372583825e-7,2.6435691122413804e-6,7.159869878648641e-6,-4.8127159684699915e-6,-2.6885667646780284e-6,-1.0997575644492172e-6,3.613054018441627e-7,-1.2198385572580174e-6,-1.0284502968238758e-6,-3.8106471164494665e-5,1.2743673844412827e-6,-3.7119581324107934e-7,3.4871187741247125e-7,4.586004779625547e-8
-6.372381881127424e-4,1.436118791206732e-5,3.2634294739066574e-5,5.065972312643948e-5,4.150478031170939e-5,2.70320192713942e-5,4.0600014982482924e-5,4.416089394898039e-5,5.962194151599774e-5,6.685498213206916e-5,6.725664098185102e-5,5.8110936091513e-5,5.695022188422142e-5,5.537092893223222e-5,3.4356172879315404e-7,1.4152009345896923e-6,-1.177682518915396e-8,-3.0193784422294652e-6,-1.0338103603884903e-5,-4.721915973729084e-6,-2.916602966196196e-6,9.093458615370555e-6,-3.791434525359121e-7,-9.678011150136923e-7,5.488630938492277e-6,-5.378419297314197e-7,7.624283516822071e-7,2.7609328653086434e-6,8.893483894098685e-8,-1.4470243568810946e-5,-4.812715968469997e-6,8.731105754084268e-6,1.7601052675010205e-6,-1.334566529151073e-6,-3.0059837482356823e-6,1.2503875876905923e-7,4.0020677778496017e-7,3.7399392047064747e-5,-4.860845144363046e-6,-3.609152379413778e-5,-8.349231912077685e-7,2.969526827817761e-7
-0.0016155025624761822,-1.3417780598786302e-5,-5.639159764341927e-6,3.549710897385093e-5,3.0307552319944195e-5,2.7661815390718898e-5,-1.3111932032323105e-6,-7.220398890370426e-6,-1.8824356596684132e-5,-4.489531940822496e-5,-9.823003970367145e-6,-1.3070564272404159e-5,-1.8560674224604646e-5,1.7128713339203371e-6,-2.7501194331952058e-6,-2.9001592019194843e-7,4.6940344686079605e-9,-2.485547782108112e-6,-1.2553365560768908e-6,-6.5967003448906995e-6,2.0099536939378246e-6,-3.86163824071812e-6,5.357735280555418e-6,-8.145647367852688e-6,2.329743551712358e-5,8.3727436979780265e-07,4.6481598230125355e-7,1.3175417716934346e-5,1.215605706719236e-7,-3.713163168125674e-6,-2.6885667646780237e-6,1.7601052675010332e-6,2.248827513550578e-5,2.9881620193798693e-6,-9.202079546239292e-7,-3.820115412725089e-6,3.70049090998236e-6,-6.489458900649003e-5,2.676423458849929e-6,-5.9180413729574986e-5,3.884879501018957e-5,3.464900840423149e-6
-4.817036321129591e-4,-5.402679473696647e-6,-3.6717330796044075e-5,-2.8466873811510584e-5,-2.2725327539965324e-5,-3.5519655726730486e-5,-3.668541768746932e-5,-3.3629916523667954e-5,-4.7152692312194726e-5,-5.927306087720727e-5,-6.703406879689686e-5,-4.572544037769111e-5,-4.674860798334576e-5,-4.901652677365123e-5,-2.008776621220725e-6,-1.6972002351213209e-6,1.2106988595988561e-8,7.706514424509814e-6,1.299490430768353e-5,1.0038815976040848e-5,-6.081330220632253e-6,9.86192426303755e-6,1.0801965925014343e-5,4.52392643342239e-8,4.8757868173991955e-6,-5.619145901555571e-6,-2.4577858270117325e-7,1.006082849518306e-5,-3.542462972262654e-7,2.294255078151002e-5,-1.0997575644492153e-6,-1.3345665291510627e-6,2.9881620193798685e-6,1.1502143056973209e-5,6.274475330312989e-7,1.06968953138477e-6,1.037713040040293e-6,-7.220556408668065e-5,1.3898140089128735e-6,1.4038513558434216e-5,3.4585993282299064e-5,-1.3395837747222488e-6
1.1870851680202454e-4,-2.9369776730692947e-6,3.3926315835446734e-6,-3.2879695393106195e-6,1.048292923872832e-5,2.4260566687781913e-5,1.4077749415948315e-5,4.940327055040521e-6,3.3036225816932915e-6,-3.589137332166854e-6,-1.1210000862042143e-5,2.9480906408415214e-6,-3.729595050324858e-6,-2.9455185868651005e-6,-2.5561410807634227e-6,-1.745773500356042e-6,1.5552335886288574e-8,4.902394967144058e-6,1.151155026477595e-5,7.09287004090057e-6,2.7457617542435677e-6,-3.5183675639968123e-6,6.669338082133355e-6,4.821167043263299e-6,3.632766555353954e-6,-1.959865415513797e-6,1.584338119003829e-6,-2.720640883802936e-6,-1.9150369311902394e-8,1.866311936607726e-5,3.613054018441457e-7,-3.005983748235677e-6,-9.202079546239286e-7,6.274475330313009e-7,6.8021071313001455e-6,-4.617499998962221e-7,-6.491797130316695e-7,-2.8642002258213864e-5,1.878147219647241e-6,5.033315942055128e-5,-1.0916221415844935e-5,-9.93800814399996e-7
6.49240127960829e-4,-6.266091335185464e-6,1.1710141841844832e-5,-2.81241909537198e-6,-1.067861879750186e-5,-1.5767341889885495e-5,-1.3018810015409713e-5,-1.2202106541871797e-5,-1.2932614963075552e-5,-3.469009213918707e-6,-1.973879728843399e-5,-2.6793723109065975e-5,-2.231928421941559e-5,-1.5806281810883065e-5,3.031452366271801e-6,-7.074783538537863e-7,5.956396512515712e-9,6.623211784777556e-6,6.675853713930534e-6,4.534983128240459e-6,-1.033691023626114e-6,4.285879871409425e-6,1.0297545066783724e-5,3.624348634811828e-6,-6.2002371353612435e-6,-4.996789922951435e-6,-1.6097272933545426e-6,-2.3773404094930677e-6,-2.3434276808267206e-7,4.804061391681084e-6,-1.2198385572580235e-6,1.2503875876906521e-7,-3.820115412725099e-6,1.0696895313847738e-6,-4.61749999896218e-7,4.4387710150752065e-6,-2.463045467987876e-7,-5.202000321108974e-5,-1.9921013689692164e-7,3.5062419194287556e-5,1.074850120455467e-5,-1.2635617010067e-6
-0.0027980498861414145,6.722614913002191e-5,5.1534263807799687e-5,1.1247740498777033e-4,9.339424087358235e-5,1.1004142128079726e-4,7.682311029978877e-5,7.041352601395264e-5,3.646539516900389e-5,3.482078444071892e-5,6.307028281431299e-5,6.381203436376371e-5,6.01659214263581e-5,6.028536245343603e-5,-1.5279123909584003e-5,-4.6948457590349586e-7,1.19091818622453e-9,-4.841291599718344e-6,-6.117024366165737e-6,-3.440778008958213e-7,5.830614824740686e-6,3.5075730785438736e-6,-6.9449546882371484e-6,1.5540377083971857e-6,1.000756348637522e-5,-1.1249114587928393e-5,9.137898301908776e-6,2.7319878876097676e-6,2.0485056569479836e-9,2.2696127865331757e-5,-1.0284502968238125e-6,4.002067777849387e-7,3.7004909099822875e-6,1.0377130400402503e-6,-6.491797130317104e-7,-2.4630454679876996e-7,3.040477958317952e-5,-3.608782790928193e-5,-9.754229692067236e-6,3.4795008438698114e-6,1.4227298267054646e-5,-5.523468848190114e-7
-0.03229570802389415,-1.997595185183648e-4,-3.63244940691045e-4,-5.451788407658935e-4,-4.498365423516129e-4,-5.406211835518858e-4,-1.1854312497919065e-4,-2.1135193565934468e-4,-1.392162106888608e-5,-6.449397379312386e-6,-3.2050904804939396e-4,2.7571911990989154e-4,-2.186083699146484e-4,-5.757041735812229e-4,-1.2491470738980739e-5,1.3010418438484905e-5,-1.1160446270491196e-7,-1.0842711571627105e-4,-2.850385589381411e-4,-1.2620482473505454e-4,-5.2841516992296634e-5,1.1085995929005087e-4,-8.959731573842614e-5,-5.731401099158592e-5,-1.9275752453613843e-4,-1.439387754809034e-4,-2.5945433995987546e-4,-9.396432731539802e-5,2.0291245956798584e-6,-2.2840709441571873e-4,-3.8106471164492896e-5,3.7399392047063635e-5,-6.489458900649036e-5,-7.220556408668072e-5,-2.8642002258217276e-5,-5.202000321108712e-5,-3.608782790928486e-5,0.006037051862800164,-6.338083788304065e-5,-0.001995686497846301,1.3315678370998124e-4,-6.886077348695492e-5
0.0011316592431344255,9.152395967902227e-8,-1.6514419967861805e-5,-1.094812388393003e-4,-8.04505865868681e-5,-9.305427807749271e-5,-6.347434829852996e-5,-9.867089224506214e-5,-1.2668088080924957e-4,-1.3774917168924276e-4,-1.230720617336434e-4,-9.98851746912588e-6,-3.93909482946978e-5,-2.934295313432807e-5,2.8926777286859047e-5,1.4445881673921863e-6,-2.7368736933120327e-8,-6.747252631087649e-6,5.517599839140726e-6,5.500213390406716e-6,-1.4723735223288603e-5,-1.0155105631858324e-5,-3.6715018049911676e-6,-1.1230534620094152e-5,-1.5912436481273328e-5,-1.2474532677328848e-6,-1.0405933627097072e-5,2.5150665711565752e-5,-6.067301883255657e-7,-9.614223197298928e-6,1.2743673844412797e-6,-4.860845144363046e-6,2.67642345884993e-6,1.3898140089128667e-6,1.8781472196472229e-06,-1.9921013689693196e-7,-9.754229692067121e-6,-6.338083788304208e-5,5.329274169430435e-5,1.0225758654522761e-4,-1.7642633780756203e-5,7.612957150985619e-7
0.02106922526561452,-2.2017211592236722e-4,3.264239723169849e-4,-1.8530251843156456e-4,2.649619268643578e-4,1.9754130468026265e-4,3.303274529894537e-4,1.2616604266589942e-4,1.0492436791742123e-4,1.4887407360961744e-4,1.5865394797801118e-5,4.6846425056944543e-4,-3.9302898552386154e-5,3.896555877993596e-4,1.096160666077099e-4,-4.185438816502344e-5,3.1157863372805796e-7,1.560301133941934e-4,3.6691198612411014e-4,2.0547663795586273e-4,-3.0454722665302525e-5,-3.3707350270751884e-5,3.3973689422548667e-4,1.5130748984264677e-4,-5.415855403290966e-6,-1.2206908302100584e-4,1.1020214063408513e-4,-8.204562829787261e-5,-6.021835968934302e-6,2.181953244320404e-4,-3.7119581324146616e-7,-3.6091523794137184e-5,-5.9180413729575826e-5,1.4038513558434558e-5,5.0333159420551684e-5,3.5062419194287834e-5,3.4795008438691093e-6,-0.0019956864978464524,1.0225758654522848e-4,0.0050449231161444055,-0.0019146615017995347,-3.311441866248094e-5
-0.005510171080406824,-2.932698032246124e-4,-8.130912166556894e-4,-7.000431221147414e-4,-8.305541063112111e-4,-0.0011988015096857257,-0.0011785837083524743,-0.0010929160259683449,-0.0013893424313363189,-0.0011970027993354556,-0.001207052676693529,-0.0012476008420304976,-0.001162785284658144,-0.001227546173947667,-4.563023325988195e-5,1.2130432474040443e-5,-5.758790811919902e-8,-2.067198409945616e-5,-3.9174460958130845e-5,-6.509566186718843e-5,3.5192319174313225e-5,5.5315045477435736e-5,-9.121529142232372e-5,-1.4225986893845306e-5,2.7332847980512108e-5,-1.9702562683892795e-5,-8.852365185382483e-5,6.783414261440592e-5,2.592917806902355e-6,1.3978905428184806e-4,3.4871187741243795e-7,-8.349231912078257e-7,3.884879501018957e-5,3.4585993282299064e-5,-1.0916221415844876e-5,1.0748501204554738e-5,1.4227298267054489e-5,1.3315678370997848e-4,-1.7642633780756173e-5,-0.0019146615017995305,0.003854100968415646,-5.326424560077093e-5
3.507083349326365e-4,1.5363278480287084e-5,2.520928931866371e-5,3.710286684311264e-5,2.7761099600921515e-5,4.027081764876533e-5,2.31312490175854e-5,2.977544151985856e-5,2.929943002117405e-5,2.4197968741786312e-5,3.907121827753102e-5,1.715038584860729e-5,2.8848025899478826e-5,3.2949618453378095e-5,-2.0191623152942384e-6,6.360931521254717e-7,-3.4891714502297675e-9,-2.9945276880929643e-6,-4.0671930407784165e-6,-1.9786198626864336e-7,6.530520097728598e-7,-4.575456882532427e-6,-6.579596269704376e-6,-2.419709022361591e-6,2.94446313294498e-6,7.635296079837624e-6,5.3198799166745415e-6,-4.66986840662071e-7,1.3458118647668274e-7,-1.6005825943251872e-5,4.586004779625519e-8,2.9695268278180295e-7,3.4649008404232007e-6,-1.3395837747222843e-6,-9.93800814399974e-7,-1.2635617010067296e-6,-5.523468848189634e-7,-6.886077348695849e-5,7.612957150985592e-7,-3.31144186624816e-5,-5.326424560077091e-5,5.841303181145831e-6
